epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,49,,0.006859438493847847,,,,,
0,99,,0.008124294690787792,,,,,
0,149,,0.00801433902233839,,,,,
0,199,,0.008854961954057217,,,,,
0,249,,0.008113278076052666,,,,,
0,299,,0.009179184213280678,,,,,
0,349,,0.0077606490813195705,,,,,
0,365,,,0.020742394030094147,2.244786500930786,0.03265104070305824,1.668358325958252,0.013778585940599442
0,365,0.008545649237930775,,,,,,
