timestamp_ms,date,open,high,low,close,volume,wall_street_threshold_pct,behavioral_threshold_pct,rsi_14,macd_line,macd_signal,macd_hist,atr_14,atr_14_norm,bb_width,open_norm,high_norm,low_norm,close_norm,volume_norm,bar_index,structure_token_id,wave_degree_id,pattern_type_id,pattern_confidence,correction_or_impulse_type_id,wave_match_confidence,lunar_phase_sin,lunar_phase_cos,lunar_anomalistic_normalized,lunar_node_distance,mercury_retrograde,aspect_jupiter_uranus_intensity,aspect_mars_uranus_intensity,days_to_fomc,days_since_last_fomc,days_to_nfp,high_impact_within_5d,high_impact_within_2d,post_event_window,close_pct_change,asset_timeframe,time_idx
1715558400000.0,2024-05-13,61451.22,63422.66,60769.84,62901.45,27889181179.0,13.26,12.59,49.51807652439559,-854.093847329139,-978.090509863048,123.9966625339091,2640.487558174709,0.0419781667699983,0.11134870906907879,-0.014719399098831793,0.016889763222772258,-0.025644332661453374,0.008532921780149895,1.0511100744524662,3526,10,3,6,0.6965,7,1.0,0.9239870428726557,0.3824237762004935,0.739825856470967,74.18812505423013,0,0.0,0.0,625,999,25,0,0,0,-0.02144084118887557,BTC_1D,3526
1715644800000.0,2024-05-14,62900.77,63092.12,61123.77,61552.79,28186271527.0,13.35,12.64,45.85137354331313,-838.9990831947798,-950.2722245293944,111.27314133461459,2592.4777325908017,0.04211795651490049,0.11047470328404532,0.010729306585114175,0.013804039260327333,-0.017824651940381585,-0.010930887569752261,1.0665082495144653,3527,10,3,6,0.6965,7,1.0,0.9814205521328944,0.1918689653153028,0.8278806222540459,61.75983215736355,0,0.0,0.0,624,999,24,0,0,0,0.07659604056940394,BTC_1D,3527
1715731200000.0,2024-05-15,61553.99,66454.45,61330.41,66267.49,39815167074.0,12.94,12.56,57.65574210804847,-441.51003342347394,-848.5197863082103,407.0097528847364,2773.3036088343156,0.041850138111980933,0.1124759980708206,-0.01232866868456791,0.06630220239719335,-0.01591614621860752,0.06330231510958251,1.485002031824925,3528,10,3,6,0.6965,7,1.0,0.9999987110782981,-0.0016055658636793286,0.895502514253616,49.632900110530784,0,0.0,0.0,623,999,23,0,0,0,-0.01563225044437333,BTC_1D,3528
1715817600000.0,2024-05-16,66256.11,66712.43,64613.05,65231.58,31573077994.0,12.97,12.53,54.82756303466753,-207.69223051520385,-720.3542751496091,512.6620446344052,2725.1662082032926,0.041776792900053816,0.11959464902001105,0.06186207356737018,0.06917534477224856,0.03552936102817039,0.045442311673229756,1.1614919388380007,3529,10,3,6,0.6965,7,1.0,0.9814343542056181,-0.1917983534470551,0.9394835343526929,37.718184096521156,0,0.0,0.0,622,999,22,0,0,0,0.027905195612309308,BTC_1D,3529
1715904000000.0,2024-05-17,65231.3,67459.46,65119.32,67051.88,28031279310.0,12.51,12.07,58.66456868389176,123.07433564386884,-551.6685529909136,674.7428886347824,2697.6643361887723,0.04023249364803451,0.1314426729425452,0.04240335806673516,0.07800960025890334,0.04061390533413108,0.07149642697122026,1.0153231682272226,3530,10,3,6,0.6965,7,1.0,0.927703650142614,-0.3733174754978267,0.9586735560162286,25.915879689991954,0,0.0,0.0,621,999,21,0,0,0,-0.0016566276739742314,BTC_1D,3530
1715990400000.0,2024-05-18,67066.21,67387.33,66663.5,66940.8,16712277406.0,12.07,11.46,58.33891585322152,371.9582910603058,-366.94318418066973,738.9014752409755,2556.676169318146,0.03819309254323441,0.1439456102562852,0.06845781137459693,0.07357369868041912,0.06204208212407464,0.0664598560089293,0.606019982743997,3531,10,3,6,0.6965,7,1.0,0.8409069806458712,-0.5411796835627187,0.953820191036529,14.131670420685964,0,0.0,0.0,620,999,20,0,0,0,-0.009895758640470542,BTC_1D,3531
1716076800000.0,2024-05-19,66937.93,67694.3,65937.18,66278.37,19249094538.0,11.98,11.31,56.33068867139668,509.8705832975684,-191.58043068502212,701.4510139825904,2499.565014366851,0.03771313347577575,0.15238132814417357,0.06434776690937614,0.0763744417775302,0.04843532343025215,0.053860421197569015,0.7074853200797988,3532,10,3,6,0.6965,7,1.0,0.7233593179354442,-0.6904717931646224,0.9272899434789429,2.2785058835995073,0,0.0,0.0,619,999,19,0,0,0,0.0780017673940987,BTC_1D,3532
1716163200000.0,2024-05-20,66278.74,71483.56,66086.17,71448.2,43850655717.0,11.69,11.36,66.12991391997699,1024.5191246994436,51.63948039187105,972.8796443075726,2706.5525133406472,0.03788132539854954,0.1739494079154906,0.04488520741148911,0.12693926313493012,0.04184933882993132,0.12638181227008158,1.5940907192930613,3533,10,3,6,0.6965,7,1.0,0.5778498460781685,-0.8161430973716784,0.8826994382577185,9.725400247380861,0,0.0,0.0,618,999,18,0,0,0,-0.018358335129506353,BTC_1D,3533
1716249600000.0,2024-05-21,71443.06,71946.46,69191.12,70136.53,46932005990.0,11.9,11.59,62.309564222328525,1311.4237183937948,303.5963279922558,1007.8273904015391,2710.0373338163163,0.038639455556417124,0.1824802963120876,0.11584928467542312,0.12371174927178304,0.08067686011617306,0.09544295597243953,1.7107947692196073,3534,2,3,1,0.6347,9,1.0,0.40800577464902094,-0.9129793468929362,0.8244732501710634,21.94798380175115,0,0.0,0.0,617,999,17,0,0,0,-0.01446022493556498,BTC_1D,3534
1716336000000.0,2024-05-22,70135.32,70623.7,68977.7,69122.34,32802561717.0,11.83,11.43,59.44977014561133,1440.3574744974176,530.9485572932882,909.4089172041294,2634.034667115151,0.03810685036292393,0.1836975020746155,0.08693670151837703,0.09450547209342444,0.06899624492087789,0.07123783338882267,1.195541706310068,3535,2,3,1,0.6347,9,1.0,0.2186775961909731,-0.9757971658721589,0.7573513306180895,34.43266800100281,0,0.0,0.0,616,999,16,0,0,0,-0.01725607090269221,BTC_1D,3535
